equation,reaction_type,family,process,origin,depth,state_verdict,consistency_verdict,thermochemistry_verdict,kinetics_verdict,reaction_evidence_verdict,kinetics_or_reaction_evidence_verdict,accepted_by,id
F- + F2 -> F + F2 + e,Collisional electron detachment,ion,collisional_detachment,attested_only,0,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_dfc63c7a8750
SF2- + F2 -> SF2 + F2 + e,Collisional electron detachment,ion,collisional_detachment,attested_only,0,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_a802ae203deb
SF3- + F2 -> SF3 + F2 + e,Collisional electron detachment,ion,collisional_detachment,attested_only,0,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_9c837ac4a14e
SF4- + F2 -> SF4 + F2 + e,Collisional electron detachment,ion,collisional_detachment,attested_only,0,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_6cf693b6c8bb
SF5- + F2 -> SF5 + F2 + e,Collisional electron detachment,ion,collisional_detachment,attested_only,0,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_a99e2d715e69
SF6- + F2 -> F2 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,attested_only,0,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_0e336d3d3763
Ar+ + SF6 -> SF5+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,attested_only,0,pass,pass,pass,fail,pass,pass,reaction_evidence,rxn_20a52b517b95
SF5+ + SF6 -> SF3+ + F2 + SF6,Ion-neutral reactive scattering,ion,reactive_scattering,attested_only,0,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_3bd12e1a5c60
Ar+ + F -> F+ + Ar,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_06cb71dde6af
Ar+ + O -> O+ + Ar,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_baee40490ad8
Ar+ + O2 -> O2+ + Ar,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_2d29145e0f98
Ar+ + SF4 -> SF4+ + Ar,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_41c0b022ad4b
Ar+ + SF5 -> SF5+ + Ar,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_af771f38d29a
F- + O -> O- + F,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_0f82a3e8a48a
F- + O2 -> O2- + F,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_cc5f6f314cc5
F- + SF4 -> SF4- + F,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_06980d626abe
F- + SF5 -> SF5- + F,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_6d245133af1c
F- + SF6 -> SF6- + F,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b3413db0dea7
F2- + F -> F- + F2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_54c338942507
F2- + O -> O- + F2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_2e279f8e9223
F2- + O2 -> O2- + F2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_dd3ed4f4fec0
F2- + SF4 -> SF4- + F2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_1fb1b3fe2fa9
F2- + SF5 -> SF5- + F2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_daae65293252
F2- + SF6 -> SF6- + F2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_a9bbf3c67e64
O+ + Ar -> Ar+ + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_81849ac06cf9
O+ + F -> F+ + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b446a2989b42
O+ + O2 -> O2+ + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,fail,pass,pass,reaction_evidence,rxn_2bf32666fe5b
O+ + SF4 -> SF4+ + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_6ea01ff6a64f
O+ + SF5 -> SF5+ + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d2b08f84b796
O- + F -> F- + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_fb682ccd83fc
O- + O2 -> O2- + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b4bebcad19c6
O- + SF4 -> SF4- + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_f4709490bb53
O- + SF5 -> SF5- + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_8961be2cc82c
O- + SF6 -> SF6- + O,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_747dc721c2e1
O2+ + Ar -> Ar+ + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_88b106712082
O2+ + F -> F+ + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_f9dc24fdc6c8
O2+ + O -> O+ + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_37bbce670254
O2+ + SF4 -> SF4+ + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_bae014eddf1b
O2+ + SF5 -> SF5+ + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_66d68985132d
O2- + F -> F- + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_7e6088f55d3e
O2- + O -> O- + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_9806fd0ca7ab
O2- + SF4 -> SF4- + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_1813900d0ed0
O2- + SF5 -> SF5- + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a902753ee2ea
O2- + SF6 -> SF6- + O2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_f02db515c6e2
SF4+ + Ar -> Ar+ + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_deeafd2a53dd
SF4+ + F -> F+ + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_fd0553521d54
SF4+ + O -> O+ + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ea1c418e1115
SF4+ + O2 -> O2+ + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_e05c29ae0587
SF4+ + SF5 -> SF5+ + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_38852a1947f3
SF4- + F -> F- + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c6c399e525d9
SF4- + O -> O- + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_f82354f9b0f5
SF4- + O2 -> O2- + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_23173a1cade3
SF4- + SF5 -> SF5- + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_0f0f62a105a5
SF4- + SF6 -> SF6- + SF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_4fb9abf8b28e
SF5+ + Ar -> Ar+ + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_6c2e786b29a4
SF5+ + F -> F+ + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_f2d31af23738
SF5+ + O -> O+ + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_80e34f124e1b
SF5+ + O2 -> O2+ + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_39d00aee1669
SF5+ + SF4 -> SF4+ + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_5ad6046c11fd
SF5- + F -> F- + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_0bbfed8c2c8b
SF5- + O -> O- + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b500ced36db5
SF5- + O2 -> O2- + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3f81c39f8bd4
SF5- + SF4 -> SF4- + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_e696eeabba7b
SF5- + SF6 -> SF6- + SF5,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_546362ac5215
SF6- + F -> F- + SF6,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_22bb005790b0
SF6- + O -> O- + SF6,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_8664a7eb7d22
SF6- + O2 -> O2- + SF6,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_947447c217ae
SF6- + SF4 -> SF4- + SF6,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a9eeaa47b7a5
SF6- + SF5 -> SF5- + SF6,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_9f30a2d6df83
Ar+ + SF4 -> Ar+ + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_93ec3a92df9e
Ar+ + SF4 -> Ar+ + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a2f7a5266824
Ar+ + SF5 -> Ar+ + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_dda662e497b9
Ar+ + SF5 -> Ar+ + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_4d502393cce1
F- + SF4 -> F- + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_65745d7ab44d
F- + SF4 -> F- + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c84b482d28ce
F- + SF5 -> F- + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b11ff8809c74
F- + SF5 -> F- + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_499c3cfdb21b
F2- + F2 -> F2- + 2 F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_a361745e15c2
F2- + SF4 -> F2- + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_bed122002d5c
F2- + SF4 -> F2- + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_5614ebfe97dd
F2- + SF5 -> F2- + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_36e12fd9db2e
F2- + SF5 -> F2- + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_01fac1d0c498
O+ + SF4 -> O+ + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_0d75d8e813a8
O+ + SF4 -> O+ + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d13fd0c0811a
O+ + SF5 -> O+ + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_75a93b96cf20
O+ + SF5 -> O+ + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_acf4f3877584
O- + SF4 -> O- + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ada02828bd32
O- + SF4 -> O- + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_03351c3c43df
O- + SF5 -> O- + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_5ea62168c9ef
O- + SF5 -> O- + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_285ab3d7ee4c
O2+ + SF4 -> O2+ + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_81ac096f7641
O2+ + SF4 -> O2+ + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_0812c79fc3d5
O2+ + SF5 -> O2+ + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_8457d1fe605f
O2+ + SF5 -> O2+ + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_82abff6cc2d9
O2- + SF4 -> O2- + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_4bdbeaa8a247
O2- + SF4 -> O2- + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_f29d92bb0523
O2- + SF5 -> O2- + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_dfc4de904357
O2- + SF5 -> O2- + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_b7cdaabf461f
SF4+ + SF4 -> SF4+ + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3a002ff8aa87
SF4+ + SF4 -> SF4+ + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_da62086cf2e0
SF4+ + SF5 -> SF4+ + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d6e1e26b3e1b
SF4+ + SF5 -> SF4+ + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_91b651180ff6
SF4- + SF4 -> SF4- + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_5e74d4a9be8b
SF4- + SF4 -> SF4- + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_326cde99931d
SF4- + SF5 -> SF4- + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ae9d3f21b31a
SF4- + SF5 -> SF4- + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_7f85a2436bd6
SF5+ + SF4 -> SF5+ + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d376b8c46a38
SF5+ + SF4 -> SF5+ + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_8ea96993f1c0
SF5+ + SF5 -> SF5+ + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_2778d85d0706
SF5+ + SF5 -> SF5+ + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_7ded467089da
SF5- + SF4 -> SF5- + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b228cb9a01af
SF5- + SF4 -> SF5- + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_90412d9e3542
SF5- + SF5 -> SF5- + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a8e1f08cb645
SF5- + SF5 -> SF5- + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_77130360c549
SF6- + SF4 -> SF6- + F + SF3,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_07a1f558416f
SF6- + SF4 -> SF6- + SF2 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_e102a44bac6c
SF6- + SF5 -> SF6- + F + SF4,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_e725bc7dba72
SF6- + SF5 -> SF6- + SF3 + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_cac93b799b4f
F- + Ar -> Ar + F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_6f368a55f7a0
F- + F -> 2 F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_5d6b61e07430
F- + O -> F + O + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_afe3d6c152b5
F- + O2 -> F + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_05e902b13edf
F- + SF4 -> F + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_32172d6fc732
F- + SF5 -> F + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_3776f320f195
F- + SF6 -> F + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_2b92d53e3c18
F2- + Ar -> Ar + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_657338f9d068
F2- + F -> F + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_7785d33526a4
F2- + F2 -> 2 F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_555409b7f5e3
F2- + O -> O + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_0ca1160689a3
F2- + O2 -> F2 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_b7879a086981
F2- + SF4 -> SF4 + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_ee4b6cfd2880
F2- + SF5 -> SF5 + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_0d4ca1470718
F2- + SF6 -> F2 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_045116df701f
O- + Ar -> Ar + O + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_4db0a6c546c7
O- + F -> F + O + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_cde575e62502
O- + O -> 2 O + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a8c8162d07bf
O- + O2 -> O + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_2c4a5b821b8e
O- + SF4 -> O + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d279db083586
O- + SF5 -> O + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_835c970bf6c6
O- + SF6 -> O + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_51de0215bc5d
O2- + Ar -> Ar + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_cbe14dbb7875
O2- + F -> F + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_7f3ff0f9604d
O2- + O -> O + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_2927232caf86
O2- + O2 -> 2 O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_69470fb52c9e
O2- + SF4 -> SF4 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_dea8b7b12bc4
O2- + SF5 -> SF5 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_b9750be7c703
O2- + SF6 -> O2 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_eb27cbc30b5a
SF4- + Ar -> Ar + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_21cbb1273a8c
SF4- + F -> F + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_8820dfc4c5ce
SF4- + O -> O + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_cdabd6b45573
